xh,yxsh,zym,xkmlm,pyfsm,xslbm,sznj,pyccm,ldfsm,xsdqztm,xsccm,szbh,rxny,sfyxj,sfygjxj,xqh,xz
201455180,000307,6211,,,001,2014,,,07,,建环1401,201409,0,0,01,01
201433030,000916,980402,,,001,2014,,,07,,知产1402,201409,0,0,03,01
201404159,000356,9103,,,001,2016,,,01,,管信1601,201409,1,1,01,01
201405099,000307,6202,,,001,2014,,,07,,建工1402,201409,0,0,01,01
201422058,000914,980106,,,001,2014,,,07,,盘化工1405,201409,0,0,03,01
201453043,000916,980401,,,001,2014,,,07,,商英1403,201409,0,0,03,01
201416015,000305,5690,,,001,2014,,,07,,机1406,201409,0,0,01,01
201452059,000914,980106,,,001,2014,,,07,,盘化工1406,201409,0,0,03,01
201561017,000311,5201,07,,001,2015,,,01,,数应1502,201509,1,1,01,01
201502092,000915,980202,08,,001,2015,,,01,,环生1503,201509,1,1,03,01
201533085,000912,980502,08,,001,2015,,,01,,人资1501,201509,1,1,03,01
201429137,000308,7001,,,001,2014,,,07,,软日1405,201409,0,0,02,01
201541114,000311,5202,07,,001,2015,,,01,,数计1503,201509,1,1,01,01
201582092,000915,980202,08,,001,2015,,,01,,环生1501,201509,1,1,03,01
201534110,000301,5050,08,,001,2015,,,01,,化工1502,201509,1,1,01,01
201459042,000300,70101,,,001,2014,,,07,,国际软1401,201409,0,0,02,01
201552011,000312,5302,07,,001,2015,,,01,,物电1501,201509,1,1,01,01
201573009,000915,980201,08,,001,2015,,,01,,食品1501,201509,1,1,03,01
201514149,000301,5093,07,,001,2015,,,01,,化科1501,201509,1,1,01,01
201489041,000300,70101,,,001,2014,,,07,,国际软1404,201409,0,0,02,01
201479062,000352,6115,,,005,2014,,,07,,国际土1402,201409,0,0,01,01
201512118,000312,530301,07,,001,2015,,,01,,物光1501,201509,1,1,01,01
201523024,000913,980301,08,,001,2015,,,01,,生物1501,201509,1,1,03,01
201530002,000353,7808,08,,001,2016,,,01,,电信1602,201509,1,1,01,01
201502027,000312,5392,07,,001,2015,,,01,,物大珩1501,201509,1,1,01,01
201584111,000301,5052,08,,001,2015,,,01,,化电1501,201509,1,1,01,01
201520100,000357,6308,08,,001,2015,,,01,,人哲1501,201509,1,1,01,01
201532035,000914,980101,08,,001,2015,,,01,,应化1502,201509,1,1,03,01
201602013,000312,530301,,,001,2016,,,01,,物光1601,201609,1,1,01,01
201518048,000353,7805,08,,001,2015,,,01,,电集1502,201509,1,1,01,01
201549046,000300,70101,08,,001,2015,,,01,,国际软1502,201509,1,1,02,01
201564063,000339,6901,08,,001,2015,,,01,,环工1501,201509,1,1,01,01
201548047,000353,7805,08,,001,2015,,,01,,电集1502,201509,1,1,01,01
201509064,000353,7808,08,,005,2015,,,01,,电子1501,201509,1,0,01,01
201576116,000305,5610,08,,001,2015,,,01,,机制1501,201509,1,1,01,01
201548054,000353,7807,08,,001,2015,,,01,,电计1501,201509,1,1,01,01
201519962,000317,5890,08,,005,2015,,,07,,动1501,201509,0,0,01,01
201549082,000352,6191,,,007,2015,,,07,,土水类1501,,0,0,01,01
201546027,000305,5627,08,,001,2015,,,01,,国际机1501,201509,1,1,01,01
201508076,000353,7803,08,,001,2015,,,01,,电计日1501,201509,1,1,01,02
201599081,000308,7003,,,007,2015,,,01,,软1517,,1,0,02,01
201536031,000305,5625,08,,001,2015,,,01,,机日1501,201509,1,1,01,02
201568016,000353,7891,08,,001,2015,,,01,,电气1501,201509,1,1,01,01
201650009,000357,6302,,,001,2017,,,01,,人文管1701,201609,1,1,01,01
201546041,000317,5815,08,,001,2015,,,01,,能动1505,201509,1,1,01,01
201509028,000353,7802,08,,001,2015,,,01,,电英1501,201509,1,1,01,01
201640011,000357,630101,,,001,2016,,,01,,人广1601,201609,1,1,01,01
201528078,000353,7803,08,,001,2015,,,01,,电计日1502,201509,1,1,01,02
201526142,000305,5610,08,,001,2015,,,01,,机制1504,201509,1,1,01,01
201599023,000308,7003,08,,001,2015,,,01,,软件1511,201509,1,1,02,01
201640028,000357,6302,,,001,2016,,,01,,人管1602,201609,1,1,01,01
201586144,000317,5816,08,,001,2015,,,01,,能动1506,201509,1,1,01,01
201559122,000308,7003,08,,001,2015,,,01,,软件1503,201509,1,1,02,01
201690027,000357,6302,,,001,2016,,,01,,人管1601,201609,1,1,01,01
201556059,000316,5703,08,,001,2015,,,01,,材金1501,201509,1,1,01,01
201599126,000308,7002,08,,001,2015,,,01,,软网1501,201509,1,1,02,01
201650030,000356,9108,,,001,2016,,,01,,管工1602,201609,1,1,01,01
201506153,000316,5703,08,,001,2015,,,01,,材金1501,201509,1,1,01,01
201548021,000353,7806,08,,001,2015,,,01,,电自1502,201509,1,1,01,01
201579223,000308,7002,08,,001,2015,,,01,,软网1504,201509,1,1,02,01
201620048,000356,9106,,,001,2016,,,01,,经贸1602,201609,1,1,01,01
201506074,000305,5691,08,,001,2015,,,07,,机创1501,201509,0,0,01,01
201569325,000308,7002,08,,001,2015,,,01,,软网1502,201509,1,1,02,01
201600051,000356,9103,,,001,2016,,,01,,管信1602,201609,1,1,01,01
201547017,000351,7901,08,,001,2015,,,01,,运船1502,201509,1,1,01,01
201509424,000308,7003,08,,001,2015,,,01,,软件1511,201509,1,1,02,01
201640055,000356,9103,,,001,2016,,,01,,管信1601,201609,1,1,01,01
201597018,000351,7901,08,,001,2015,,,01,,运船1502,201509,1,1,01,01
201528034,000353,7812,08,,001,2015,,,07,,电信1502,201509,0,0,01,01
201509033,000308,7001,08,,001,2015,,,01,,软日1504,201509,1,1,02,01
201600095,000310,6402,,,001,2016,,,01,,外日1601,201609,0,1,01,01
201557025,000351,7902,08,,001,2015,,,01,,运力1502,201509,1,1,01,01
201549037,000308,7001,08,,001,2015,,,03,,软日1503,201509,0,0,02,01
201536050,000316,5711,08,,001,2015,,,01,,材功1501,201509,1,1,01,01
201518025,000353,7806,08,,001,2015,,,01,,电自1502,201509,1,1,01,01
201539228,000308,7003,08,,001,2015,,,01,,软件1504,201509,1,1,02,01
201650037,000356,9108,,,001,2016,,,01,,管工1601,201609,1,1,01,01
201596052,000316,5703,08,,001,2015,,,01,,材金1501,201509,1,1,01,01
201528028,000353,7806,08,,001,2015,,,01,,电自1502,201509,1,1,01,01
201579224,000308,7002,08,,001,2015,,,01,,软网1501,201509,1,1,02,01
201640045,000356,9109,,,001,2016,,,01,,经金1602,201609,1,1,01,01
201516070,000305,5610,08,,001,2015,,,01,,机制1501,201509,1,1,01,01
201529326,000308,7003,08,,001,2015,,,01,,软件1507,201509,1,1,02,01
201670048,000356,9109,,,001,2016,,,01,,经金1601,201609,1,1,01,01
201610051,000356,9103,,,001,2016,,,01,,管信1602,201609,1,1,01,01
201567012,000351,7901,08,,001,2015,,,01,,运船1504,201509,1,1,01,01
201539422,000308,7002,08,,001,2015,,,01,,软网1503,201509,1,1,02,01
201600085,000310,6401,,,001,2016,,,01,,外英1601,201609,1,1,01,01
201507029,000351,7902,08,,001,2015,,,01,,运力1501,201509,1,1,01,01
201548031,000353,7809,08,,001,2015,,,01,,点通1502,201509,1,1,01,01
201519037,000308,7001,08,,001,2015,,,01,,软日1503,201509,1,1,02,01
201620090,000357,6308,,,001,2016,,,01,,人哲1601,201609,1,1,01,01
201558036,000353,7808,08,,001,2015,,,01,,电子1502,201509,1,1,01,01
201589034,000308,7001,08,,001,2015,,,01,,软日1503,201509,1,1,02,01
201651010,000311,5202,,,001,2016,,,01,,数计1604,201609,1,1,01,01
201557035,000351,7903,08,,001,2015,,,01,,运英1501,201509,1,1,01,01
201539138,000308,7001,08,,001,2015,,,01,,软日1502,201509,1,1,02,01
201611111,000311,5203,,,001,2016,,,01,,数华1601,201609,1,1,01,01
201507058,000351,7902,08,,001,2015,,,01,,运力1501,201509,1,1,01,01
201444054,000301,5001,,,001,2014,,,07,,化机1403,201409,0,0,01,01
201442049,000914,980102,,,001,2014,,,07,,盘化工1401,201409,0,0,03,01
201443039,000916,980402,,,001,2014,,,07,,知产1402,201409,0,0,03,01
201474059,000301,5001,,,001,2014,,,07,,化机1401,201409,0,0,01,01
201435094,000307,6202,,,001,2014,,,07,,建工1401,201409,0,0,01,01
201433041,000916,980401,,,001,2014,,,07,,商英1402,201409,0,0,03,01
201404065,000339,6901,,,001,2014,,,07,,环工1401,201409,0,0,01,01
201436013,000305,5620,,,001,2014,,,07,,机测1401,201409,0,0,01,01
201479031,000308,7001,,,001,2014,,,01,,软日1403,201409,1,1,02,01
201581019,000311,5290,07,,001,2015,,,03,,数1504,201509,0,0,01,01
201532097,000915,980202,08,,001,2015,,,01,,环生1502,201509,1,1,03,01
201503097,000912,980501,08,,001,2015,,,01,,经济1502,201509,1,1,03,01
201409049,000300,70101,,,001,2014,,,07,,国际软1403,201409,0,0,02,01
201571115,000311,5201,07,,001,2015,,,01,,数应1502,201509,1,1,01,01
201523002,000915,980201,08,,001,2015,,,01,,食品1501,201509,1,1,03,01
201554112,000301,5051,08,,001,2015,,,01,,化艺1501,201509,1,1,01,01
201502012,000312,5390,07,,001,2015,,,07,,物1501,201509,0,0,01,01
201533005,000915,980201,08,,001,2015,,,01,,食品1501,201509,1,1,03,01
201534020,000301,5003,08,,001,2015,,,01,,国际化1501,201509,1,1,01,01
201514141,000301,5021,07,,001,2015,,,01,,化应1501,201509,1,1,01,01
201409063,000353,7891,,,005,2014,,,07,,电气1401,201409,0,0,01,01
201572013,000312,530301,07,,001,2015,,,01,,物光1501,201509,1,1,01,01
201503017,000913,980302,08,,001,2015,,,01,,生信1501,201509,1,1,03,01
201543093,000912,980501,08,,001,2015,,,01,,经济1502,201509,1,1,03,01
201532116,000312,530301,07,,001,2015,,,01,,物光1501,201509,1,1,01,01
201523037,000913,980303,08,,001,2015,,,01,,药学1501,201509,1,1,03,01
201504212,000301,5050,08,,001,2015,,,01,,化工1501,201509,1,1,01,01
201512024,000312,5392,07,,001,2015,,,01,,物大珩1501,201509,1,1,01,01
201641115,000311,5202,,,001,2016,,,01,,数计1602,201609,1,1,01,01
201538136,000353,7808,08,,001,2015,,,01,,电子1501,201509,1,1,01,01
201559041,000300,70101,08,,001,2015,,,01,,国际软1501,201509,1,1,02,01
201574060,000339,6901,08,,001,2015,,,01,,环工1502,201509,1,1,01,01
201558044,000353,7805,08,,001,2015,,,01,,电集1502,201509,1,1,01,01
201519067,000350,10001,08,,005,2015,,,01,,,201509,1,0,01,01
201586117,000305,5610,08,,001,2015,,,01,,机制1502,201509,1,1,01,01
201558057,000353,7807,08,,001,2015,,,01,,电计1503,201509,1,1,01,01
201569963,000307,6201,,,005,2012,,,07,,建筑1202,201602,0,0,01,01
201559085,000301,5050,,,007,2015,,,07,,化工1501,,0,0,01,01
201556024,000305,5627,08,,001,2015,,,01,,国际机1501,201509,1,1,01,01
201518071,000353,7803,08,,001,2015,,,01,,电计日1501,201509,1,1,01,02
201509198,000352,6110,,,007,2015,,,01,,土木1502,,1,0,01,01
201536039,000305,5625,08,,001,2015,,,01,,机日1501,201509,1,1,01,02
201578011,000353,7891,08,,001,2015,,,01,,电气1504,201509,1,1,01,01
201660000,000353,7891,,,001,2017,,,01,,电气1701,201609,1,1,01,01
201546049,000317,580301,08,,001,2015,,,01,,能动1504,201509,1,1,01,01
201519023,000308,70021,08,,001,2015,,,01,,软数1502,201509,1,1,02,01
201640019,000357,630101,,,001,2016,,,01,,人广1601,201609,1,1,01,01
201520005,000301,5051,08,,001,2016,,,01,,化艺1602,201509,1,1,01,01
201536145,000317,5813,08,,001,2015,,,01,,能动1502,201509,1,1,01,01
201509121,000308,7003,08,,001,2015,,,01,,软件1515,201509,1,1,02,01
201650023,000357,6302,,,001,2016,,,01,,人管1601,201609,1,1,01,01
201506052,000316,5709,08,,001,2015,,,01,,材损1501,201509,1,1,01,01
201569127,000308,7003,08,,001,2015,,,01,,软件1515,201509,1,1,02,01
201600037,000356,9108,,,001,2016,,,01,,管工1602,201609,1,1,01,01
201566050,000316,5703,08,,001,2015,,,01,,材金1501,201509,1,1,01,01
201509222,000308,7003,08,,001,2015,,,01,,软件1515,201509,1,1,02,01
201650038,000356,9108,,,001,2016,,,01,,管工1601,201609,1,1,01,01
201516150,000316,5711,08,,001,2015,,,01,,材功1501,201509,1,1,01,01
201548029,000353,7806,08,,001,2015,,,01,,电自1502,201509,1,1,01,01
201589222,000308,7090,08,,001,2015,,,07,,软1514,201509,0,0,02,01
201630043,000356,9106,,,001,2016,,,01,,经贸1602,201609,1,1,01,01
201516077,000305,5610,08,,001,2015,,,01,,机制1501,201509,1,1,01,01
201559324,000308,7003,08,,001,2015,,,01,,软件1514,201509,1,1,02,01
201610144,000356,9110,,,001,2016,,,07,,管经1607,201609,0,0,01,01
201537016,000351,7901,08,,001,2015,,,01,,运船1503,201509,1,1,01,01
201599328,000308,7003,08,,001,2015,,,01,,软件1506,201509,1,1,02,01
201630058,000356,9103,,,001,2016,,,01,,管信1601,201609,1,1,01,01
201597010,000351,7901,08,,001,2015,,,01,,运船1502,201509,1,1,01,01
201518035,000353,7808,08,,001,2015,,,01,,电子1503,201509,1,1,01,01
201579429,000308,7003,08,,001,2015,,,01,,软件1508,201509,1,1,02,01
201640086,000310,6401,,,001,2016,,,01,,外英1602,201609,1,1,01,01
201547022,000351,7902,08,,001,2015,,,01,,运力1501,201509,1,1,01,01
201539036,000308,7001,08,,001,2015,,,01,,软日1502,201509,1,1,02,01
201601018,000311,5202,,,001,2016,,,01,,数计1603,201609,1,1,01,01
201517036,000351,7903,08,,001,2015,,,01,,运英1502,201509,1,1,01,01
201509132,000308,7001,08,,001,2015,,,01,,软日1503,201509,1,1,02,01
201536058,000316,5711,08,,001,2015,,,01,,材功1501,201509,1,1,01,01
201589126,000308,70021,08,,001,2015,,,01,,软数1502,201509,1,1,02,01
201549221,000308,7003,08,,001,2015,,,01,,软件1507,201509,1,1,02,01
201586055,000316,5702,08,,001,2015,,,01,,材成1501,201509,1,1,01,01
201528020,000353,7806,08,,001,2015,,,01,,电自1501,201509,1,1,01,01
201569227,000308,7002,08,,001,2015,,,01,,软网1501,201509,1,1,02,01
201630044,000356,9106,,,001,2016,,,01,,经贸1601,201609,1,1,01,01
201506073,000305,5610,08,,001,2016,,,01,,机制1603,201509,1,1,01,01
201519327,000308,7002,08,,001,2015,,,01,,软网1501,201509,1,1,02,01
201579325,000308,7002,08,,001,2015,,,01,,软网1502,201509,1,1,02,01
201600056,000356,9103,,,001,2016,,,01,,管信1601,201609,1,1,01,01
201557013,000351,7901,08,,001,2015,,,01,,运船1502,201509,1,1,01,01
201529425,000308,7003,08,,001,2015,,,01,,软件1506,201509,1,1,02,01
201600074,000310,6407,,,001,2016,,,01,,外俄1601,201609,0,1,01,01
201517026,000351,7902,08,,001,2015,,,01,,运力1501,201509,1,1,01,01
201538038,000353,7809,08,,001,2015,,,01,,点通1502,201509,1,1,01,01
201509034,000308,7001,08,,001,2015,,,01,,软日1503,201509,1,1,02,01
201600092,000310,6402,,,001,2016,,,01,,外日1602,201609,1,1,01,01
201577028,000351,7902,08,,001,2015,,,01,,运力1501,201509,1,1,01,01
201579035,000308,7001,08,,001,2015,,,01,,软日1503,201509,1,1,02,01
201641013,000311,5202,,,001,2016,,,01,,数计1602,201609,1,1,01,01
201547032,000356,9109,08,,001,2015,,,01,,经金1502,201509,1,1,01,01
201539130,000308,7001,08,,001,2015,,,01,,软日1502,201509,1,1,02,01
201601116,000311,5202,,,001,2016,,,01,,数计1604,201609,1,1,01,01
201547047,000351,7905,08,,001,2015,,,01,,运航1502,201509,1,1,01,01
201518137,000353,7808,08,,001,2015,,,01,,电子1501,201509,1,1,01,01
201405091,000307,6202,,,001,2014,,,07,,建工1401,201409,0,0,01,01
201443031,000352,6112,,,001,2014,,,07,,土管1401,201409,0,0,01,01
201474051,000301,5001,,,001,2014,,,07,,化机1401,201409,0,0,01,01
201425097,000307,6202,,,001,2014,,,07,,建工1402,201409,0,0,01,01
201442056,000914,980106,,,001,2014,,,07,,盘化工1406,201409,0,0,03,01
201414062,000339,6901,,,001,2014,,,07,,环工1401,201409,0,0,01,01
201426018,000305,5610,,,001,2014,,,07,,机制1404,201409,0,0,01,01
201482052,000914,980106,,,001,2014,,,07,,盘化工1405,201409,0,0,03,01
201439035,000308,7001,,,001,2014,,,07,,软日1404,201409,0,0,02,01
201551012,000311,5202,07,,001,2015,,,01,,数计1501,201509,1,1,01,01
201501118,000311,5201,07,,001,2015,,,01,,数应1502,201509,1,1,01,01
201513087,000912,980502,08,,001,2015,,,01,,人资1501,201509,1,1,03,01
201409135,000308,7001,,,001,2014,,,07,,软日1401,201409,0,0,02,01
201531111,000311,5203,07,,001,2015,,,01,,数华1501,201509,1,1,01,01
201562098,000915,980202,08,,001,2015,,,01,,环生1503,201509,1,1,03,01
201514116,000301,5052,08,,001,2015,,,01,,化电1501,201509,1,1,01,01
201439048,000300,70101,,,001,2015,,,01,,国际软1502,201409,1,1,02,01
201532017,000312,5302,07,,001,2015,,,01,,物电1502,201509,1,1,01,01
201553003,000915,980201,08,,001,2015,,,01,,食品1502,201509,1,1,03,01
201514039,000301,5091,08,,001,2015,,,01,,化创1501,201509,1,1,01,01
201409140,000300,70101,,,001,2015,,,01,,国际软1502,201409,1,1,02,01
201449067,000301,5003,,,005,2014,,,01,,国际化1401,201409,1,0,01,01
201502113,000312,530301,07,,001,2015,,,01,,物光1502,201509,1,1,01,01
201503022,000913,980301,08,,001,2015,,,01,,生物1502,201509,1,1,03,01
201500007,000305,5620,08,,001,2016,,,01,,机测1601,201509,1,1,01,01
201562115,000312,530301,07,,001,2015,,,01,,物光1502,201509,1,1,01,01
201564117,000301,5053,08,,001,2015,,,01,,化催1501,201509,1,1,01,01
201510101,000357,6308,08,,001,2015,,,01,,人哲1501,201509,1,1,01,01
201512037,000914,980101,08,,001,2015,,,01,,应化1503,201509,1,1,03,01
201671114,000311,5202,,,001,2016,,,01,,数计1604,201609,1,1,01,01
201508043,000353,7805,08,,001,2015,,,01,,电集1502,201509,1,1,01,01
201529044,000300,70101,08,,001,2015,,,01,,国际软1502,201509,1,1,02,01
201544069,000339,6915,08,,001,2015,,,01,,环科1501,201509,1,1,01,01
201528049,000353,7805,08,,001,2015,,,01,,电集1501,201509,1,1,01,01
201589042,000300,70101,08,,001,2015,,,01,,国际软1504,201509,1,1,02,01
201566111,000305,5610,08,,001,2015,,,01,,机制1503,201509,1,1,01,01
201518017,000353,7891,08,,001,2015,,,01,,电气1501,201509,1,1,01,01
201508069,000353,7801,08,,001,2015,,,01,,电医1501,201509,1,1,01,01
201529088,000305,5690,,,007,2015,,,07,,机1501,,0,0,01,01
201526029,000305,5627,08,,001,2015,,,01,,国际机1502,201509,1,1,01,01
201538060,000353,7801,08,,001,2015,,,01,,电医1501,201509,1,1,01,01
201579087,000308,7003,,,007,2015,,,01,,软1517,,1,0,02,01
201516033,000305,5625,08,,001,2015,,,01,,机日1501,201509,1,1,01,02
201548018,000353,7891,08,,001,2015,,,01,,电气1501,201509,1,1,01,01
201630007,000353,7891,,,001,2017,,,01,,电气1704,201609,1,1,01,01
201526047,000317,5813,08,,001,2015,,,01,,能动1502,201509,1,1,01,01
201588014,000353,7891,08,,001,2015,,,01,,电气1504,201509,1,1,01,01
201620017,000357,6303,,,001,2016,,,01,,人汉1601,201609,1,1,01,01
201576048,000317,5813,08,,001,2015,,,01,,能动1501,201509,1,1,01,01
201506144,000317,5813,08,,001,2015,,,01,,能动1501,201509,1,1,01,01
201589020,000308,7002,08,,001,2015,,,01,,软网1501,201509,1,1,02,01
201630025,000357,6307,,,001,2016,,,01,,人法1601,201609,1,1,01,01
201576141,000317,5813,08,,001,2015,,,01,,能动1501,201509,1,1,01,01
201539128,000308,7003,08,,001,2015,,,01,,软件1504,201509,1,1,02,01
201670029,000357,6307,,,001,2016,,,01,,人法1601,201609,1,1,01,01
201546056,000316,5702,08,,001,2015,,,01,,材成1502,201509,1,1,01,01
201518022,000353,7806,08,,001,2015,,,01,,电自1502,201509,1,1,01,01
201630032,000356,9105,,,001,2016,,,01,,管物1601,201609,1,1,01,01
201680037,000356,9108,,,001,2016,,,01,,管工1602,201609,1,1,01,01
201528027,000353,7806,08,,001,2015,,,03,,电自1504,201509,0,0,01,01
201569220,000308,70021,08,,001,2015,,,01,,软数1502,201509,1,1,02,01
201610049,000356,9109,,,001,2016,,,01,,经金1602,201609,1,1,01,01
201516064,000316,5710,08,,001,2015,,,01,,材日1501,201509,0,1,01,02
201519328,000308,7003,08,,001,2015,,,01,,软件1502,201509,1,1,02,01
201670047,000356,9109,,,001,2016,,,01,,经金1602,201609,1,1,01,01
201610056,000356,9103,,,001,2016,,,01,,管信1602,201609,1,1,01,01
201567015,000351,7901,08,,001,2015,,,01,,运船1503,201509,1,1,01,01
201529422,000308,7003,08,,001,2015,,,01,,软件1516,201509,1,1,02,01
201600073,000310,6407,,,001,2016,,,01,,外俄1601,201609,0,1,01,01
201517115,000351,7901,08,,001,2015,,,01,,运船1501,201509,0,1,01,01
201548036,000353,7802,08,,001,2015,,,01,,电英1501,201509,0,1,01,01
201519038,000308,7001,08,,001,2015,,,01,,软日1502,201509,1,1,02,01
201517029,000351,7909,08,,001,2015,,,01,,运创1501,201509,1,1,01,01
201577027,000351,7902,08,,001,2015,,,01,,运力1502,201509,1,1,01,01
201569035,000308,7001,08,,001,2015,,,01,,软日1505,201509,1,1,02,01
201631011,000311,5202,,,001,2016,,,01,,数计1601,201609,1,1,01,01
201537030,000351,7903,08,,001,2015,,,01,,运英1502,201509,1,1,01,01
201529134,000308,7001,08,,001,2015,,,01,,软日1505,201509,1,1,02,01
201601111,000311,5202,,,001,2016,,,01,,数计1602,201609,1,1,01,01
201507057,000351,7909,08,,001,2015,,,01,,运创1501,201509,1,1,01,01
201528131,000353,7808,08,,001,2015,,,01,,电子1503,201509,1,1,01,01
201434052,000301,5001,,,001,2014,,,07,,化机1401,201409,0,0,01,01
201472043,000914,980102,,,001,2014,,,07,,盘化工1403,201409,0,0,03,01
201413040,000916,980401,,,001,2014,,,07,,商英1403,201409,0,0,03,01
201594056,000301,5001,08,,001,2015,,,01,,化机1501,201509,1,1,01,01
201439034,000308,7001,,,001,2014,,,07,,软日1403,201409,0,0,02,01
201511112,000311,5202,07,,001,2015,,,01,,数计1503,201509,1,1,01,01
